name,point,bond,length,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,fchl_energy,ecfprfr_energy,mmff_energy,gaff_energy
ala-ala,44,NC,5.2353563517682336,-357124.0855361525,-357217.5065960183,-358174.2703181042,-358115.01385340386,-2210.634765625,-285016.31881615455,-358152.4746358508,-358122.26762867055,-358182.8761258874,-263754.9017149791,176566.70439127466,30300.784496889068
ala-ala,45,NC,5.335359400265366,-357123.549529283,-357217.4660509137,-358174.21249854687,-358106.91323694866,-2210.491455078125,-285016.528734306,-358150.76668904745,-358121.9335723467,-358183.92416322045,-263754.9017149791,196557.8715484556,31879.05543138751
aspartame,0,CC,0.8427355991056743,-643977.9163681128,-644181.7210784947,-645942.313755232,-645746.7690034264,-4196.97607421875,-301506.16027405526,-454377.9617572975,-455403.7042473266,-644609.3722267781,-296611.53979063587,382.1501837038937,647.538931149867
aspartame,1,CC,0.9427342944859912,-644227.6614911044,-644272.7785766933,-645999.4072298999,-645825.1431718224,-4210.3603515625,-301506.16027405526,-454545.18913880095,-455426.56145846826,-645457.7923655581,-296611.53979063587,232.38198447728854,406.68242198047136
aspartame,2,CC,1.0427333359972724,-644363.373538716,-644373.822730528,-646076.3041273596,-645881.7295213097,-4226.3271484375,-301506.9618921083,-454658.3079995681,-455452.92912571697,-645723.9316805749,-296611.53979063587,136.68918302116077,229.26311577556191
aspartame,3,CC,1.14273202895517,-644433.0839786843,-644440.6266448981,-646138.5404405595,-645943.8819718711,-4237.74609375,-301507.0718339323,-454743.4049230291,-455476.04551352776,-645835.2531020945,-296611.53979063587,80.5472599513412,105.74192183371231
aspartame,4,CC,1.2427307230450206,-644464.4185223227,-644471.7069040567,-646168.8053110283,-645989.9884782189,-4248.0634765625,-301507.0718339323,-454803.44368162414,-455489.634183229,-645892.217786001,-296611.53979063587,51.94692158153407,30.687113462742303
aspartame,5,CC,1.3427294180139198,-644473.6753571404,-644480.8755348108,-646178.3688444032,-646007.2600541465,-4254.66796875,-301509.25984149496,-454844.0101111847,-455501.23663822404,-645920.5425618293,-296611.5397906358,41.334214284641654,0.9591007087977346
aspartame,6,CC,1.4427943373883887,-644470.5233603673,-644477.7460962301,-646175.5824906226,-646005.7623124474,-4251.23486328125,-301511.5183000441,-454874.3806249555,-455506.183015548,-645939.8988636987,-296611.53979063587,41.60198335259662,14.727211037888893
aspartame,7,CC,1.542727153452612,-644460.6829719548,-644468.1109939304,-646165.6307943199,-645994.6795792931,-4242.48876953125,-301511.54884416785,-454879.70823407173,-455507.33272651816,-645959.1523905682,-296611.5397906358,48.038025329417245,70.78830209235778
aspartame,8,CC,1.6427258474864268,-644447.5898981139,-644455.2209054482,-646152.4445129274,-645981.0588822715,-4227.95751953125,-301513.39815193805,-454878.4284708485,-455503.9779924375,-645967.0764774425,-296611.5397906358,58.354265911639935,168.46771446202547
aspartame,9,CC,1.7427245422039594,-644433.2533118681,-644440.6477218241,-646138.7154093565,-645963.1213822715,-4213.345703125,-301513.2477616754,-454884.3228023274,-455507.2597108972,-645974.6277317306,-296611.53979063587,72.63738538652326,307.2631679357612
aspartame,10,CC,1.8427894616586018,-644418.7808635307,-644426.4561797814,-646124.7021778534,-645938.8586717003,-4200.751953125,-301513.067249814,-454891.44692731736,-455509.2943394838,-645975.1456625592,-296611.5397906358,93.37039421212471,486.97373533110357
aspartame,11,CC,1.9427222781447688,-644404.7973259579,-644414.1930832223,-646111.623952223,-645929.3101334922,-4142.41650390625,-301513.06724981393,-454900.33315790066,-455506.99405296426,-645974.287511768,-284224.82641476806,125.36072768595372,707.0140516511109
aspartame,12,CC,2.042720972134961,-644391.5952895677,-644402.9047758465,-646102.8550719178,-645905.8240037316,-4143.98095703125,-301513.06724981393,-454905.7250992809,-455507.56850882544,-645972.875993637,-284224.82641476806,175.859262633586,967.5812265848756
aspartame,13,CC,2.1427196666853088,-644379.3225453789,-644393.0633621482,-646097.4060730557,-645898.3535905236,-4140.9267578125,-301513.067249814,-454908.6415949875,-455502.31659232586,-645978.7525846525,-284224.8264147682,254.43227392474427,1268.430533955873
aspartame,14,CC,2.2427183617208835,-644367.9984825916,-644386.6241093987,-646093.1948531342,-645887.5821214074,-4145.79345703125,-301513.06724981393,-454907.68080010556,-455494.1508436848,-645990.3911444488,-284224.82641476806,373.00215281875745,1609.4609620793406
aspartame,15,CC,2.3427832806301145,-644357.6040499707,-644381.4522234113,-646087.7688100438,-645885.8670945519,-4149.59521484375,-301513.06724981393,-454911.23792547337,-455496.7297949322,-646002.607913844,-284224.82641476806,546.0025937254035,1990.8807090964413
aspartame,16,CC,2.4427160968888706,-644348.0813365192,-644377.2525246327,-646081.9001460162,-645887.1519303672,-4151.30908203125,-301513.06724981393,-454917.67055343074,-455496.99907705776,-646014.0235665535,-284224.82641476806,789.6943962486424,2411.8678293692496
aspartame,17,CC,2.5427147913204893,-644339.3909004226,-644374.3935608364,-646077.4281934132,-645892.595243966,-4151.6337890625,-301512.97558783647,-454926.1639083739,-455504.4343422307,-646026.389959891,-284224.8264147682,1123.4575697903597,2873.145729744419
aspartame,18,CC,2.642713486172877,-644331.4947894178,-644372.789504168,-646075.9115976926,-645898.9680772179,-4151.52880859375,-301512.97558783647,-454931.52562855114,-455506.652552046,-646032.7290302223,-284224.82641476806,1568.5294517076795,3374.4475834148357
aspartame,19,CC,2.7427784051942656,-644324.3472905551,-644372.44832842,-646076.8254898656,-645900.3863358849,-4150.99462890625,-301512.97558783647,-454932.4687694629,-455501.48396091926,-646037.427569381,-284224.82641476806,2149.0211528572518,3916.095315954134
aspartame,20,CC,2.8427770999499766,-644317.9685878794,-644372.5486210148,-646078.6815037332,-645902.7320084922,-4150.6337890625,-301512.97558783647,-454936.1225428367,-455502.6282388893,-646043.719863237,-284224.82641476806,2890.2653225080785,4497.410042419641
aspartame,21,CC,2.9427099160467725,-644312.421774524,-644372.1891008802,-646080.3571347947,-645897.9403367394,-4150.078125,-301512.97558783647,-454940.78438782576,-455508.15499670693,-646043.4746759608,-284224.82641476806,3820.3283440737614,5118.277766121864
aspartame,22,CC,3.0427086107611423,-644307.7141104869,-644371.4819793333,-646081.0992186804,-645898.2735734336,-4149.392578125,-301512.9755878364,-454944.38789226755,-455515.5610571321,-646042.1277191839,-284224.8264147682,4971.161378913906,5779.510571967027
aspartame,23,CC,3.1427735298618007,-644303.754301299,-644370.7006408931,-646081.1635415936,-645899.8596330041,-4148.78564453125,-301512.97558783647,-454945.9866238322,-455516.6536551042,-646040.9801363216,-284224.82641476806,6376.335599848056,6481.189591079763
aspartame,24,CC,3.2427722245017465,-644300.3837097555,-644370.0512943717,-646081.1828786754,-645891.2405839318,-4148.77734375,-301512.97558783647,-454947.56201624987,-455514.7099662339,-646041.7928033606,-284224.82641476806,8069.475048999856,7222.3925709099685
aspartame,25,CC,3.3427050408314516,-644297.4568104576,-644369.599268914,-646081.3598204532,-645893.6000810021,-4148.587890625,-301512.97558783647,-454946.8606449627,-455511.38407511957,-646043.6159497995,-284224.8264147682,10087.814981258512,8003.049789502601
aspartame,26,CC,3.44270373543818,-644294.8843805392,-644369.3962402932,-646081.4663707654,-645885.6080613488,-4149.921875,-301512.97558783647,-454948.2609937784,-455512.36927367805,-646043.6760532457,-284224.82641476806,12474.120972566941,8824.17583058809
aspartame,27,CC,3.5427686545977006,-644292.6073887099,-644369.4625953065,-646081.2500441772,-645887.8066392296,-4149.71875,-301512.97558783647,-454949.0877381754,-455508.093288855,-646040.2753754348,-284224.8264147682,15271.661180804567,9685.860076638972
aspartame,28,CC,3.642767349145427,-644290.5698891786,-644369.5236531098,-646080.9606331448,-645888.7804551476,-4150.404296875,-301512.97558783647,-454950.1798905637,-455505.1668943376,-646036.3279154579,-284224.82641476806,18521.63893192515,10586.976922945969
aspartame,29,CC,3.7427660439840484,-644288.7325965965,-644369.5541960006,-646081.0416282133,-645881.1697678918,-4150.27490234375,-301512.9755878364,-454954.9030756185,-455509.0368765676,-646037.8702487596,-284224.82641476806,22272.96313672085,11528.078176724846
aspartame,30,CC,3.8426988601762697,-644287.0760216253,-644369.6293921312,-646081.594623866,-645879.6643815392,-4150.0576171875,-301512.9755878364,-454961.1633529524,-455516.98426977464,-646037.2114555193,-284224.82641476806,26572.194380509038,12508.51666887211
aspartame,31,CC,3.9426975549742584,-644285.5756805491,-644369.7076099099,-646082.3818431933,-645878.9457993859,-4149.87939453125,-301512.9755878364,-454961.08974487364,-455509.6315903168,-646037.8757165343,-284224.82641476806,31476.81426646576,13529.569084719438
aspartame,32,CC,4.042762473853738,-644284.2158579772,-644369.7349539576,-646083.0195554611,-645875.8690476769,-4151.0107421875,-301512.97558783647,-454960.16306105256,-455501.56155492633,-646038.7715456478,-284224.82641476806,37042.357281937366,14591.328192792369
aspartame,33,CC,4.142761168592754,-644282.9850067579,-644369.7378450403,-646083.2987275647,-645871.0231461878,-4150.62109375,-301512.97558783647,-454963.98260221345,-455506.64839801955,-646038.5136719182,-284224.82641476806,43318.10067669876,15692.397875346058
aspartame,34,CC,4.242759863579367,-644281.8654775867,-644369.7250216892,-646083.2104670646,-645874.5112443322,-4150.32763671875,-301512.97558783647,-454967.46791482146,-455514.52237937,-646038.4955083395,-284224.82641476806,50366.4646807148,16833.46961704372
aspartame,35,CC,4.342692679663161,-644280.8383944706,-644369.698992618,-646082.8882260065,-645866.9949174279,-4150.125,-301512.97558783647,-454966.82249764295,-455511.7814737583,-646038.0546196046,-284224.82641476806,58243.27216926746,18013.762036011613
aspartame,36,CC,4.442757598609223,-644279.8954084117,-644369.6589464585,-646082.5314344083,-645871.4273362511,-4149.9150390625,-301512.9755878364,-454965.5223874711,-455503.07397492876,-646037.6970121647,-284224.82641476806,67028.59451273935,19235.628175786536
aspartame,37,CC,4.542756293265136,-644279.0218930192,-644369.5753009049,-646082.309132774,-645865.9218278283,-4149.4833984375,-301512.97558783647,-454965.26894827303,-455494.24577145017,-646036.318457306,-284224.82641476806,76771.97522872235,20496.72829188017
aspartame,38,CC,4.642754988150894,-644278.2090674506,-644369.463565218,-646082.2622768184,-645865.4994187707,-4149.4609375,-301512.97558783647,-454968.84492449026,-455502.8717640822,-646036.9137949027,-284224.82641476806,87547.24018545718,21797.816986281203
aspartame,39,CC,4.742753683251958,-644277.4506543122,-644369.3885369564,-646082.3560354827,-645864.0548997277,-4149.43896484375,-301512.9755878366,-454970.4068520155,-455508.7954450211,-646038.1452434737,-284224.82641476806,99425.11858189225,23138.931130851557
aspartame,40,CC,4.842752723400193,-644276.7389116919,-644369.3739789557,-646082.578729843,-645858.8510117882,-4149.28369140625,-301512.97558783647,-454970.3003297552,-455507.7869484734,-646038.9955000043,-284224.82641476806,112478.680325059,24520.055881101045
aspartame,41,CC,4.942751417985735,-644276.0684258856,-644369.3819900529,-646082.8673834751,-645858.984999215,-4149.125,-301512.9755878366,-454968.7982461964,-455505.29947692633,-646038.9305202096,-284224.8264147682,126783.22621513293,25941.20452854081
aspartame,42,CC,5.042750112785681,-644275.4337831875,-644369.3848251792,-646083.0825318852,-645857.9458299035,-4148.31787109375,-301512.97558783647,-454969.43348990066,-455507.0803307914,-646039.3545848418,-284224.82641476806,142416.5317267442,27402.362829083584
aspartame,43,CC,5.142748807787523,-644274.831028151,-644369.384806527,-646083.1623300745,-645856.1718888634,-4148.23681640625,-301512.9755878366,-454970.4248052055,-455504.7059136025,-646039.3567401598,-284224.82641476806,159458.71886686696,28903.536867858413
aspartame,44,CC,5.242747848218528,-644274.256787381,-644369.3878095227,-646083.1716526422,-645853.2418656701,-4148.0361328125,-301512.97558783647,-454972.02622974856,-455505.11627414764,-646039.3583017132,-284224.8264147682,177992.27180209523,30444.73691594612
aspartame,45,CC,5.342746542743723,-644273.7085073605,-644369.3858883515,-646083.168828755,-645860.8815446253,-4147.85400390625,-301512.97558783647,-454972.7572237992,-455505.61492407706,-646039.3506692697,-284224.82641476806,198101.86065577954,32025.956567926733
biphenyl,0,CC,0.971159544050307,-289590.35527013335,-289650.3328123174,-290451.700699546,-290301.92371877324,-2571.168701171875,-195652.4653112548,-194839.98308663623,-195103.8811980702,-290361.22417453135,-190253.32191159602,272.93372391491124,524.1657889230349
biphenyl,1,CC,1.0711445514028441,-289729.6361009625,-289743.21921298857,-290528.92489090515,-290468.0619634021,-2589.583740234375,-195654.86518968423,-194883.15602015698,-195113.00418017374,-290490.8886904767,-190253.32191159602,166.88501139456883,354.9941121301742
biphenyl,2,CC,1.171129749430011,-289809.23830008454,-289816.242593699,-290584.9567745165,-290528.6496327747,-2606.705322265625,-195668.16679773192,-194912.33533977496,-195120.1225950653,-290562.2643870951,-190253.32191159605,101.13599948614338,226.8679374685616
biphenyl,3,CC,1.2711149475952204,-289852.12252345064,-289856.958620806,-290621.3111519503,-290571.6157277454,-2618.033203125,-195676.6503184471,-194932.87767893006,-195126.87031339915,-290597.5584147674,-190253.32191159602,64.12200250862057,135.4305421821315
biphenyl,4,CC,1.3711001458682732,-289872.4176963427,-289876.9707052284,-290639.9642170836,-290586.4606831897,-2628.08251953125,-195681.31810421232,-194947.16273294968,-195131.7679411625,-290616.6299820829,-190253.32191159602,46.482622524305675,77.93835131194872
biphenyl,5,CC,1.4710853442271798,-289878.8333499025,-289883.3828330931,-290646.42709429585,-290588.03406270634,-2628.09765625,-195681.48575693395,-194944.2217012168,-195131.25235649347,-290626.30015343224,-190253.321911596,41.01824212498252,52.64709325915652
biphenyl,6,CC,1.5710705426555485,-289876.78248822055,-289881.3869834127,-290644.5710804285,-290586.7745107044,-2623.22509765625,-195681.39352288118,-194938.06495394494,-195130.14236383428,-290625.7834463659,-190253.32191159602,42.68070321530212,58.427126715977536
biphenyl,7,CC,1.6710557411409113,-289869.71033686673,-289874.23346534383,-290636.9638182659,-290578.5053914417,-2614.570068359375,-195680.68763860167,-194931.21072524367,-195127.6324633827,-290611.7596825586,-190253.32191159602,48.561508991365784,94.55503732733395
biphenyl,8,CC,1.771126951971541,-289859.7871782237,-289863.9695245584,-290625.33549973584,-290569.34375508915,-2602.226806640625,-195679.17625678275,-194925.53003672522,-195125.53278230014,-290593.1325969534,-190253.32191159602,57.888320739581204,160.6237373844707
biphenyl,9,CC,1.871163159641617,-289848.38558992825,-289851.52485867386,-290610.5999375314,-290559.449452721,-2584.189453125,-195678.94200033147,-194921.43311877968,-195122.6224524353,-290575.7242115182,-190253.32191159602,71.99579406876573,256.26218681515235
biphenyl,10,CC,1.9711483581912348,-289836.3957540742,-289835.72714061214,-290596.70437422744,-290547.7695439685,-2510.901611328125,-195679.29431833778,-194917.77425866885,-195119.58010211465,-290560.28736919496,-149679.03776304124,94.33730054750849,381.21878389624
biphenyl,11,CC,2.0711335567751297,-289824.4114070286,-289816.8365794823,-290585.0472791651,-290534.90472158085,-2515.18017578125,-195679.29431833778,-194914.75812275804,-195117.05237933487,-290550.5411995147,-149679.03776304124,130.48667571398704,535.4030168300628
biphenyl,12,CC,2.1711185642428648,-289812.77359343413,-289796.47483783093,-290574.8622007437,-290519.1471684803,-2519.209716796875,-195679.29431833772,-194912.0519785936,-195114.2912105271,-290544.68555739394,-149679.03776304124,188.11793928130857,718.7282089146881
biphenyl,13,CC,2.271103762490829,-289801.6593257996,-289774.57207560784,-290562.1666445517,-290507.6535390247,-2519.750244140625,-195679.08175636348,-194910.14355450246,-195111.35508705315,-290543.73962882865,-149679.0377630412,276.9942767332328,931.1235168418531
biphenyl,14,CC,2.3710889607941747,-289791.19278137584,-289763.7471831573,-290542.32601725095,-290502.82565053593,-2522.033203125,-195678.40883910967,-194908.47690003586,-195108.54695733392,-290546.6581664768,-149679.03776304124,408.9916525855429,1172.5586265068441
biphenyl,15,CC,2.47107415914618,-289781.4041079285,-289759.57078091026,-290528.5882884637,-290496.2398961414,-2523.18603515625,-195678.40883910976,-194910.04570961723,-195107.12655680193,-290549.88013173634,-149679.0377630412,598.0753498779447,1443.0104379454785
biphenyl,16,CC,2.5710593575411678,-289772.285306943,-289753.09182706574,-290522.7157965261,-290495.14576467173,-2524.259765625,-195678.89117337903,-194913.65400157642,-195106.47554703293,-290550.2642774039,-149679.0377630412,860.3045554166738,1742.4672889656827
biphenyl,17,CC,2.6711305677559083,-289763.8250002508,-289747.70484451845,-290524.33003024955,-290499.68027242314,-2524.705322265625,-195678.93296690908,-194917.09084057162,-195105.96835914705,-290551.8994448272,-149679.03776304124,1214.1706648771394,2071.2106422219313
biphenyl,18,CC,2.77111576625734,-289755.9845972099,-289748.25134776416,-290530.3356154023,-290501.50322469365,-2524.7080078125,-195676.86511194808,-194920.47202467793,-195105.29625201275,-290552.5189607891,-149679.03776304124,1679.3337782834358,2428.6764339010033
biphenyl,19,CC,2.8711519743824083,-289748.7257575231,-289754.0351640661,-290535.792095929,-290500.7732594837,-2524.284423828125,-195676.86511194808,-194923.24818628313,-195103.59025518538,-290553.58399053593,-149679.0377630412,2278.7162028019893,2815.330096833765
biphenyl,20,CC,2.9711371728683282,-289742.0084823589,-289762.7959702879,-290539.78762861085,-290500.6872609485,-2524.22119140625,-195676.81212801026,-194925.8340440749,-195101.80044746542,-290554.08666933497,-149679.03776304124,3036.142367369346,3230.7755231105702
biphenyl,21,CC,3.0711223713815117,-289735.77718892606,-289770.2788969312,-290539.74729690404,-290502.0536473621,-2523.8935546875,-195676.86750394668,-194928.17813224214,-195099.96364626996,-290552.42769874015,-149679.03776304124,3978.4007674504433,3675.2232523951
biphenyl,22,CC,3.1711075699193807,-289729.99523301277,-289774.632277744,-290538.8472318137,-290499.8502400745,-2523.704833984375,-195676.86750394668,-194930.62754579025,-195098.5497937961,-290553.24208629306,-149679.03776304124,5134.0549279357065,4148.642164591945
biphenyl,23,CC,3.271092577412018,-289724.6215768573,-289778.18387503206,-290537.755461632,-290503.2675069202,-2523.585205078125,-195676.86750394668,-194932.97253161698,-195097.18697796,-290554.58458516205,-149679.03776304124,6533.792345170291,4651.049531983332
biphenyl,24,CC,3.3710777757269264,-289719.6248772977,-289780.3351367332,-290536.8540382181,-290500.27371724736,-2523.55712890625,-195676.9079309494,-194935.3558175822,-195095.95393161543,-290555.09962664923,-149679.03776304124,8210.382930257976,5182.4446174389395
biphenyl,25,CC,3.4710629740758088,-289714.9648350892,-289780.9704195358,-290536.44379672396,-290497.56004079466,-2523.596435546875,-195676.80647854717,-194937.59218660972,-195094.68752951417,-290554.05988565343,-149679.03776304124,10198.675117082184,5742.832369781496
biphenyl,26,CC,3.57113418398133,-289710.6147885166,-289780.6655362031,-290536.6907062673,-290495.37751515995,-2523.465087890625,-195676.84827207724,-194939.77200308887,-195093.61128054088,-290553.188770228,-149679.03776304124,12537.765578340093,6332.729597796095
biphenyl,27,CC,3.6711193824227513,-289706.5495904507,-289780.5630939484,-290537.3766592592,-290493.41103871947,-2523.442626953125,-195676.84827207724,-194941.76450795302,-195092.19440428034,-290553.5776870494,-149679.03776304124,15262.704185235369,6951.123438494117
biphenyl,28,CC,3.771104580888735,-289702.748374657,-289780.9676426974,-290538.34449954086,-290499.1573079456,-2523.4150390625,-195676.61111237804,-194943.68908991513,-195090.51388725766,-290555.7816947507,-149679.03776304124,18416.44716628439,7598.516630098255
biphenyl,29,CC,3.871140789224799,-289699.196007796,-289781.6329764404,-290539.08899647085,-290496.872739159,-2523.26318359375,-195676.61111237804,-194945.68488619736,-195089.08350859277,-290558.9164736628,-149679.03776304124,22044.160554287584,8275.254802837064
biphenyl,30,CC,3.971125987676543,-289695.88469162886,-289782.3536231255,-290539.2751617584,-290495.11256917607,-2523.232666015625,-195676.61111237804,-194947.49337086448,-195087.47723760622,-290558.45927043405,-149679.03776304124,26187.46761630388,8980.656303487554
biphenyl,31,CC,4.0711111861505325,-289692.8030605043,-289783.0589820447,-290539.02143765864,-290494.3128941883,-2523.224609375,-195676.61111237804,-194949.26654759143,-195086.13123585947,-290558.72880789294,-149679.03776304124,30895.434994975767,9715.051294609808
biphenyl,32,CC,4.1710963846451685,-289689.94429878675,-289783.5642826975,-290538.630653051,-290494.2307179798,-2523.103759765625,-195676.61111237804,-194951.03972431834,-195084.72101685964,-290559.1710664935,-149679.0377630412,36217.52146534102,10478.440064481374
biphenyl,33,CC,4.271081583159002,-289687.3057778563,-289783.7914052292,-290538.3302486119,-290495.8304341663,-2522.977783203125,-195676.61111237804,-194952.6534168746,-195083.22003201893,-290559.3262213273,-149679.0377630412,42205.266817990334,11270.829112412794
biphenyl,34,CC,4.371066590661826,-289684.8869594719,-289783.8137178601,-290538.1588149336,-290493.24135335576,-2522.974853515625,-195676.61111237804,-194954.24646326242,-195081.76710068336,-290558.15669489803,-149679.03776304124,48912.281669635275,12092.212453789
biphenyl,35,CC,4.471137800381464,-289682.678580878,-289783.82005959004,-290538.08004005294,-290490.0720799793,-2522.980712890625,-195676.61111237804,-194955.7255068941,-195080.47457385546,-290557.92366576527,-149679.03776304124,56401.074691305075,12943.347971606408
biphenyl,36,CC,4.571122998782685,-289680.67280002567,-289783.9890457108,-290538.04544918844,-290487.98134359013,-2522.93408203125,-195676.61111237804,-194957.15248627486,-195078.8899869196,-290558.25569107826,-149679.03776304124,64716.62370903709,13822.761120212775
biphenyl,37,CC,4.671108197205455,-289678.8563736777,-289784.2967595069,-290538.02016803465,-290492.93684133183,-2522.947509765625,-195676.61111237804,-194958.46187226154,-195077.6077520424,-290558.66390641,-149679.03776304124,73924.8931312388,14731.175436970168
biphenyl,38,CC,4.771093395648423,-289677.2145127188,-289784.6278770844,-290537.98298324976,-290492.9526418079,-2522.957763671875,-195676.61111237804,-194959.896631358,-195076.17619238733,-290559.0004609294,-149679.03776304124,84087.85152257174,15668.594087032225
biphenyl,39,CC,4.871129604106217,-289675.7308070509,-289784.90122196806,-290537.9255537886,-290478.6836980213,-2522.963623046875,-195676.61111237804,-194961.2260650734,-195074.7837091452,-290559.18107165664,-149679.03776304115,95275.53378834476,16635.519344414588
biphenyl,40,CC,4.97111480253675,-289674.38971652417,-289785.0552747135,-290537.87258749513,-290485.60925801884,-2522.853759765625,-195676.61111237804,-194962.52258460727,-195073.46935773623,-290559.23454551346,-149679.0377630412,107542.68643260184,17630.955020445806
biphenyl,41,CC,5.071100000985981,-289673.1745055925,-289785.0919564922,-290537.837697703,-290483.77375920897,-2522.848876953125,-195676.61111237804,-194963.82718307665,-195072.3551760864,-290559.58325116325,-149679.03776304124,120962.98428969427,18655.395096530025
biphenyl,42,CC,5.171085199452818,-289672.06837612385,-289785.087731781,-290537.8231586581,-290482.6441281665,-2522.701171875,-195676.61111237804,-194965.06236254488,-195071.07201561742,-290559.57292223483,-149679.03776304124,135606.72164629414,19708.832835779467
biphenyl,43,CC,5.271156409176264,-289671.0580598467,-289785.0962814589,-290537.8267767635,-290480.659104668,-2522.671875,-195676.61111237804,-194966.2478715209,-195069.8527159273,-290559.5795144219,-149679.03776304124,151560.58097592337,20792.220449363595
biphenyl,44,CC,5.371141607703152,-289670.1322161443,-289785.09798113577,-290537.82903289265,-290488.5911839832,-2522.6435546875,-195676.61111237804,-194967.39059206092,-195068.5572964367,-290559.5814488313,-149679.03776304124,168871.70716402645,21903.690044712665
biphenyl,45,CC,5.4711266152411415,-289669.28150715766,-289785.0983098799,-290537.8297262996,-290479.31545385014,-2522.433837890625,-195676.61111237804,-194968.53600557946,-195067.45698930483,-290559.5821571408,-149679.03776304115,187629.7591009514,23044.16235100596
gly-gly,0,NC,0.8371871833706008,-307617.22755138355,-307818.8009784677,-308698.22103514016,-308584.2717072108,-1662.5765380859375,-285149.6804946557,-308557.2577857546,-308727.50456615083,-307688.067141009,-283431.8426464393,358.09504765129486,612.0779939810209
gly-gly,1,NC,0.9372124892467022,-307872.77989007276,-307911.70571886236,-308758.66128129594,-308694.93738714245,-1674.2747802734375,-285147.8568963377,-308686.76132610545,-308750.19279353484,-308549.4357281678,-283431.8426464394,209.73248706483426,387.8285906250268
gly-gly,2,NC,1.0372715073692134,-308010.9602116727,-308016.6296422719,-308837.4057151174,-308811.45582738897,-1688.9937744140625,-285147.90306779416,-308767.752355026,-308769.51016084634,-308784.56526143657,-283431.8426464394,115.29003932236814,217.4232236037851
gly-gly,3,NC,1.137196328696149,-308081.35473116714,-308085.2474027517,-308897.1380784481,-308871.6796509364,-1700.2767333984375,-285148.6022147306,-308818.74539886706,-308784.99575197947,-308868.7458884462,-283431.8426464393,60.4300932339799,96.05676565467495
gly-gly,4,NC,1.2372867775903855,-308112.5133450375,-308116.4450958282,-308927.44829007215,-308907.86034551647,-1711.3466796875,-285149.0749875188,-308849.7472664843,-308798.61876137485,-308899.5315849292,-283431.8426464394,33.02386215462783,20.48386277800023
gly-gly,5,NC,1.337211598812993,-308121.1691521978,-308124.89836078626,-308936.04003223643,-308920.5353485682,-1717.4072265625,-285155.79732894787,-308867.922776765,-308809.41148445336,-308906.268927377,-283431.84264643944,23.623478262889023,-10.934336860963313
gly-gly,6,NC,1.4372054759149786,-308117.25769083813,-308120.920678514,-308932.2203227645,-308918.2916504481,-1714.2864990234375,-285171.523598603,-308878.3140831053,-308818.74036845204,-308904.8357041198,-283431.8426464394,25.017467755325786,0.4819957355996962
gly-gly,7,NC,1.53722687004879,-308106.64506399847,-308110.5090220498,-308921.7734643922,-308908.7342011073,-1706.2513427734375,-285170.1883761844,-308872.05859328876,-308817.6728912002,-308900.8120845139,-283431.8426464393,32.50208781243687,53.982633797919185
gly-gly,8,NC,1.6372207456540493,-308092.8458740356,-308097.29846170294,-308908.5133692073,-308894.6167084315,-1692.3807373046875,-285170.10022511595,-308865.10951190063,-308815.6311562595,-308893.4083771617,-283431.8426464394,43.6768324171163,148.99174761906082
gly-gly,9,NC,1.7372107097298244,-308077.92391293717,-308082.9348349512,-308894.64457672776,-308881.2284790614,-1677.19482421875,-285169.25628431654,-308858.6176384164,-308814.26017895824,-308881.66794236307,-283431.8426464395,58.55387559493654,285.0561919912538
gly-gly,10,NC,1.8372045857769896,-308063.00389826915,-308068.89780729444,-308880.7780704747,-308865.1373535731,-1666.39794921875,-285167.85069089616,-308852.8657355778,-308812.76277897984,-308868.66612532194,-283431.8426464393,79.51563371419998,461.9586466231338
gly-gly,11,NC,1.937225980622808,-308048.6986927369,-308056.6110225087,-308867.5109295978,-308851.8003250697,-1609.3541259765625,-285167.68290404754,-308847.7526670814,-308812.11917170533,-308854.4762454168,-269102.8462852357,111.31149102083816,679.4843266290353
gly-gly,12,NC,2.0372198555875114,-308035.29412745003,-308046.48278541904,-308859.03179227194,-308838.31557622936,-1611.012451171875,-285167.6069954066,-308843.55371517304,-308812.4956741664,-308840.9749030733,-269102.8462852357,161.03372322885158,937.390953477666
gly-gly,13,NC,2.137144676899531,-308022.9340317219,-308039.77649221173,-308854.6741650215,-308827.0242096522,-1607.4066162109375,-285168.5353187097,-308840.6470937209,-308812.88900582807,-308835.5362249579,-269102.8462852357,238.08294954647957,1235.3427196536627
gly-gly,14,NC,2.237235126221649,-308011.6281189284,-308034.6991189849,-308851.0090797355,-308818.5232521632,-1612.4554443359375,-285167.946507548,-308837.46159938496,-308810.90936727467,-308837.1053384344,-269102.84628523554,354.51437137866606,1574.0691521129893
gly-gly,15,NC,2.3372290024727995,-308001.32186398463,-308030.4193885062,-308846.1352421705,-308814.0872055629,-1617.1844482421875,-285167.3767778134,-308835.11840887734,-308809.09670194867,-308843.1628686176,-269102.84628523566,524.2510197457087,1952.618324142141
gly-gly,16,NC,2.4372189663630963,-307991.9368902103,-308027.4351755425,-308841.4721722502,-308817.2262474635,-1618.872314453125,-285167.78085720283,-308832.63458504836,-308806.5089603412,-308848.7105749595,-269102.8462852357,763.8882863391028,2371.205051308463
